Population;City_origin;Country_origin;Latitude_origin;Longitude_origin;departure_iataCode;iso_code;GDP;two_letter_code
148381.0;Gyumri;Armenia;40.7504005432;43.859298706100006;LWN;ARM;12641697523.2966;AM
453387;Stavropol;Russia;45.10919952392578;42.11280059814453;STW;RUS;1489362488439.76;RU
312770.0;Varna;Bulgaria;43.232101;27.8251;VAR;BGR;70240275010.1964;BG
492331.0;Cheboksary;Russia;56.09030151367188;47.3473014831543;CSY;RUS;1489362488439.76;RU
239300.0;Nalchik;Russia;43.51290130615234;43.63660049438477;NAL;RUS;1489362488439.76;RU
114530;Ramenskoe;Russia;55.553299;38.150002;ZIA;RUS;1489362488439.76;RU
23240.0;Ängelholm;Sweden;56.29610061645508;12.847100257873535;AGH;SWE;547054174235.876;SE
202402.0;Debrecen;Hungary;47.48889923095703;21.61529922485352;DEB;HUN;157182045260.23;HU
112969.0;Alanya;Turkey;36.299217;32.300598;GZP;TUR;720289368333.191;TR
8771.0;Magas;Russia;43.3222999573;45.0125999451;IGT;RUS;1489362488439.76;RU
244083.0;Trabzon;Turkey;40.99509811401367;39.78969955444336;TZX;TUR;720289368333.191;TR
213692.0;Erfurt;Germany;50.97980117797852;10.958100318908691;ERF;DEU;3889668895299.62;DE
41000;Guernsey;Guernsey;49.43500137329102;-2.601969957351685;GCI;GGY;3465000000;GG
80000;Isle Of Man;Isle of Man;54.08330154418945;-4.623889923095703;IOM;IMN;7315000;IM
49806.0;Östersund;Sweden;63.194400787354;14.500300407410002;OSD;SWE;547054174235.876;SE
21600;Borlange;Sweden;60.42200088500977;15.515199661254885;BLE;SWE;547054174235.876;SE
119635;Orebro;Sweden;59.22370147705078;15.038000106811523;ORB;SWE;547054174235.876;SE
130225;Umea;Sweden;63.791801452637;20.282800674438;UME;SWE;547054174235.876;SE
34261.0;Alghero;Italy;40.632099;8.29077;AHO;ITA;1896755301518.14;IT
26298.0;Comiso;Italy;36.994601;14.607182;CIY;ITA;1896755301518.14;IT
178338.0;Kutaisi;Georgia;42.176700592;42.4826011658;KUT;GEO;15842922532.7202;GE
418495.0;Tirana;Albania;41.4146995544;19.7206001282;TIA;ALB;15131866270.5936;AL
64194.0;Rovaniemi;Finland;66.564796447754;25.830400466919;RVN;FIN;271891788362.647;FI
47790.0;Inverness;United Kingdom;57.54249954223633;-4.047500133514403;INV;GBR;2704609160088.15;GB
26544.0;Gibraltar;Gibraltar;36.1511993408;-5.3496599197400005;GIB;GIB;;GI
144000;Bacau;Romania;46.52190017700195;26.91029930114746;BCM;ROU;251362040527.804;RO
2000;Dongloe;Ireland;55.0442008972168;-8.340999603271483;CFN;IRL;425852281928.121;IE
360044.0;Lublin;Poland;51.240278;22.713611;LUZ;POL;599449188399.108;PL
151894.0;Sibiu;Romania;45.78559875488281;24.09129905700684;SBZ;ROU;251362040527.804;RO
1219.0;Benbecula;United Kingdom;57.48109817504883;-7.362780094146728;BEB;GBR;2704609160088.15;GB
1078.0;Barra;United Kingdom;57.0228;-7.443060000000001;BRR;GBR;2704609160088.15;GB
4800.0;Campbeltown;United Kingdom;55.43719863891602;-5.686389923095702;CAL;GBR;2704609160088.15;GB
3200;Islay;United Kingdom;55.68190002441406;-6.256669998168945;ILY;GBR;2704609160088.15;GB
7150.0;Kirkwall;United Kingdom;58.957801818847656;-2.9049999713897705;KOI;GBR;2704609160088.15;GB
22920;Sumburgh;United Kingdom;59.87889862060547;-1.295560002326965;LSI;GBR;2704609160088.15;GB
7500.0;Stornoway;United Kingdom;58.215599060058594;-6.3311100006103525;SYY;GBR;2704609160088.15;GB
600;Tiree;United Kingdom;56.49919891357422;-6.869170188903809;TRE;GBR;2704609160088.15;GB
63000.0;Lugano;Switzerland;46.00429916379999;8.9105796814;LUG;CHE;739913619797.445;CH
5400;Santa Maria (island);Portugal;36.97140121459961;-25.17060089111328;SMA;PRT;229031860520.777;PT
26500;Sanday;United Kingdom;59.25030136108398;-2.576669931411743;NDY;GBR;2704609160088.15;GB
100;North Ronaldsay;United Kingdom;59.3675003052;-2.43443989754;NRL;GBR;2704609160088.15;GB
100;Papa Westray;United Kingdom;59.351699829100006;-2.9002799987800003;PPW;GBR;2704609160088.15;GB
1500;Stronsay;United Kingdom;59.1553001404;-2.6413900852200003;SOY;GBR;2704609160088.15;GB
600;Westray;United Kingdom;59.350299835200005;-2.95000004768;WRY;GBR;2704609160088.15;GB
196850;Almeria;Spain;36.84389877319336;-2.3701000213623047;LEI;ESP;1276962685648.25;ES
105796.0;Suceava;Romania;47.6875;26.35409927368164;SCV;ROU;251362040527.804;RO
307000;Timisoara;Romania;45.80989837646485;21.337900161743164;TSR;ROU;251362040527.804;RO
71698.0;Esbjerg;Denmark;55.525902;Aug.34;EBJ;DNK;355222449505.211;DK
64603.0;Crotone;Italy;38.9972;17.0802;CRV;ITA;1896755301518.14;IT
307960.0;Mannheim;Germany;49.473057;8.514167;MHG;DEU;3889668895299.62;DE
993120;Odessa;Ukraine;46.42679977416992;30.67650032043457;ODS;UKR;156617861448.576;UA
120137.0;Perugia;Italy;43.095901;Dec.32;PEG;ITA;1896755301518.14;IT
67531.0;Trapani;Italy;37.9114;12.488;TPS;ITA;1896755301518.14;IT
185980;Nis;Serbia;43.337299;21.853701;INI;SRB;53356480453.8048;RS
287530;Klagenfurt;Austria;46.642502;14.3377;KLU;AUT;435225238000.437;AT
1248988.0;Adana;Turkey;36.9822006226;35.2803993225;ADA;TUR;720289368333.191;TR
1700000;Diyabakir;Turkey;37.893901825;40.2010002136;DIY;TUR;720289368333.191;TR
200452.0;Nicosia;Cyprus;35.15470123291016;33.49610137939453;ECN;CYP;25008448886.3507;CY
420691.0;Erzurum;Turkey;39.9565010071;41.17020034789999;ERZ;TUR;720289368333.191;TR
1065975.0;Gaziantep;Turkey;36.9472007751;37.4786987305;GZT;TUR;720289368333.191;TR
1600000;Hatay;Turkey;36.36277771;36.282222747800006;HTY;TUR;720289368333.191;TR
77486.0;Kars;Turkey;40.562198638916016;43.1150016784668;KSY;TUR;720289368333.191;TR
441805.0;Malatya;Turkey;38.4352989197;38.0909996033;MLX;TUR;720289368333.191;TR
71373.0;Mardin;Turkey;37.2233009338;40.6316986084;MQM;TUR;720289368333.191;TR
700000;Ordu-Giresun;Turkey;40.966047;38.080994;OGU;TUR;720289368333.191;TR
394050.0;Samsun;Turkey;41.254501;36.567101;SZF;TUR;720289368333.191;TR
371713.0;Van;Turkey;38.46820068359375;43.332298278808594;VAN;TUR;720289368333.191;TR
138100;Jyvaskyla;Finland;62.399501800537;25.678300857544;JYV;FIN;271891788362.647;FI
12500.0;Westerland;Germany;54.9132003784;8.34047031403;GWT;DEU;3889668895299.62;DE
161312.0;Split;Croatia;43.53889846801758;16.29800033569336;SPU;HRV;57472012426.6853;HR
212900;Jerez;Spain;36.74459838867188;-6.060110092163086;XRY;ESP;1276962685648.25;ES
625000;Adiyaman;Turkey;37.7313995361;38.4688987732;ADF;TUR;720289368333.191;TR
539000;Agri;Turkey;39.654541015625;43.025978088378906;AJI;TUR;720289368333.191;TR
381990.0;Batman;Turkey;37.9290008545;41.1166000366;BAL;TUR;720289368333.191;TR
39317.0;Bodrum;Turkey;37.25059890749999;27.6643009186;BJV;TUR;720289368333.191;TR
19292.0;Dalaman;Turkey;36.7131004333;28.7924995422;DLM;TUR;720289368333.191;TR
114027.0;Erzincan;Turkey;39.7102012634;39.5270004272;ERC;TUR;720289368333.191;TR
595630;Elazig;Turkey;38.6068992615;39.2914009094;EZS;TUR;720289368333.191;TR
2000000;Sanliurfa;Turkey;37.445663;38.895592;GNY;TUR;720289368333.191;TR
197500;Igdir;Turkey;39.9766273499;43.8766479492;IGD;TUR;720289368333.191;TR
1145000;Kahramanmaras;Turkey;37.5388259888;36.9535217285;KCM;TUR;720289368333.191;TR
407900;Mus;Turkey;38.74779891967773;41.66120147705078;MSR;TUR;720289368333.191;TR
80992.0;Cizre;Turkey;37.3647;42.0582;NKT;TUR;720289368333.191;TR
286470;Hakkari;Turkey;37.5497;44.2381;YKO;TUR;720289368333.191;TR
4655.0;Arvidsjaur;Sweden;65.59030151367189;19.28190040588379;AJR;SWE;547054174235.876;SE
43730;Chateauroux;France;46.860278;1.721111;CHR;FRA;2639008701648.26;FR
123914.0;Metz;France;48.9821014404;6.25131988525;ETZ;FRA;2639008701648.26;FR
71258.0;Zadar;Croatia;44.108299;15.3467;ZAD;HRV;57472012426.6853;HR
313238.0;Denizli;Turkey;37.7855987549;29.7012996674;DNZ;TUR;720289368333.191;TR
121806.0;Batumi;Georgia;41.6102981567;41.5997009277;BUS;GEO;15842922532.7202;GE
28428.0;Dubrovnik;Croatia;42.5614013671875;18.268199920654297;DBV;HRV;57472012426.6853;HR
1419000;Kharkov;Ukraine;49.92480087280274;36.290000915527344;HRK;UKR;156617861448.576;UA
172334.0;Isparta;Turkey;37.8554000854;30.3684005737;ISE;TUR;720289368333.191;TR
70402.0;Kastamonu;Turkey;41.31420135498047;33.79579925537109;KFS;TUR;720289368333.191;TR
50658.0;Merzifon;Turkey;40.829399;35.521999;MZH;TUR;720289368333.191;TR
298400;Nevsehir;Turkey;38.7719;34.5345;NAV;TUR;720289368333.191;TR
34834.0;Sinop;Turkey;42.015800476074;35.066398620605;NOP;TUR;720289368333.191;TR
746749;Zaporozhye;Ukraine;47.86700057983398;35.31570053100586;OZH;UKR;156617861448.576;UA
6280.0;Tivat;Montenegro;42.40470123291016;18.72330093383789;TIV;MNE;4769860740.74074;ME
264022.0;Sivas;Turkey;39.813801;36.9035;VAS;TUR;720289368333.191;TR
34724.0;Aurillac;France;44.89139938354492;2.4219400882720947;AUR;FRA;2639008701648.26;FR
58112.0;Lorient;France;47.76060104370117;-3.440000057220459;LRT;FRA;2639008701648.26;FR
56500;Hyeres;France;43.0973014832;6.14602994919;TLN;FRA;2639008701648.26;FR
299265.0;Valladolid;Spain;41.7061004639;-4.85194015503;VLL;ESP;1276962685648.25;ES
17037.0;Kiruna;Sweden;67.821998596191;20.336799621582;KRN;SWE;547054174235.876;SE
52200;Yenisehir;Turkey;40.2551994324;29.5625991821;YEI;TUR;720289368333.191;TR
54364.0;Ajaccio;France;41.92359924316406;8.8029203414917;AJA;FRA;2639008701648.26;FR
1200000;Null;Bosnia and Herzegovina;44.45869827270508;18.72480010986328;TZL;BIH;19950471170.6465;BA
144899.0;Brest;France;48.4478988647461;-4.418540000915527;BES;FRA;2639008701648.26;FR
147865.0;Clermont-Ferrand;France;45.7867012024;3.1691699028;CFE;FRA;2639008701648.26;FR
110624.0;Caen;France;49.173301696777344;-0.449999988079071;CFR;FRA;2639008701648.26;FR
82697.0;Pau;France;43.38000106811523;-0.4186109900474548;PUF;FRA;2639008701648.26;FR
183453;Southend;United Kingdom;51.5713996887207;0.6955559849739075;SEN;GBR;2704609160088.15;GB
1515017.0;Stockholm;Sweden;58.78860092163086;16.912200927734375;NYO;SWE;547054174235.876;SE
5045;Bronnoysund;Norway;65.461097717285;12.217499732971;BNN;NOR;362198318435.26;NO
9800;Mosjoen;Norway;65.78399658203101;13.214900016785;MJF;NOR;362198318435.26;NO
18866.0;Mo i Rana;Norway;66.363899230957;14.301400184631;MQN;NOR;362198318435.26;NO
8413.0;Namsos;Norway;64.472198486328;11.57859992981;OSY;NOR;362198318435.26;NO
2615.0;Rørvik;Norway;64.838302612305;11.14610004425;RVK;NOR;362198318435.26;NO
60443;Sandnessjoen;Norway;65.95680236816399;12.468899726868;SSJ;NOR;362198318435.26;NO
1500;Neerlerit Inaat;Greenland;70.7431030273;-22.6504993439;CNP;GRL;3076015346.7541;GL
2500;Egilsstadir;Iceland;65.28330230712889;-14.401399612426758;EGS;ISL;21694674809.9321;IS
2700;Isafjordur;Iceland;66.05809783935547;-23.13529968261719;IFJ;ISL;21694674809.9321;IS
70480.0;Halmstad;Sweden;56.69110107421875;12.820199966430664;HAD;SWE;547054174235.876;SE
200;Hemavan;Sweden;65.80609893798828;15.082799911499023;HMV;SWE;547054174235.876;SE
39762.0;Kristianstad;Sweden;55.92169952392578;14.08549976348877;KID;SWE;547054174235.876;SE
6582.0;Kramfors;Sweden;63.04859924316406;17.76889991760254;KRF;SWE;547054174235.876;SE
8545.0;Lycksele;Sweden;64.54830169677734;18.71619987487793;LYC;SWE;547054174235.876;SE
11620;Mariehamn;Finland;60.122200012207;19.898199081421;MHQ;FIN;271891788362.647;FI
32953;Ornskoldsvik;Sweden;63.40829849243164;18.989999771118164;OER;SWE;547054174235.876;SE
12612.0;Ronneby;Sweden;56.266700744629;15.265000343323;RNB;SWE;547054174235.876;SE
59050;Trollhattan;Sweden;58.31809997558594;12.345000267028809;THN;SWE;547054174235.876;SE
23402.0;Visby;Sweden;57.662799835205;18.346200942993;VBY;SWE;547054174235.876;SE
66275;Vaxjo;Sweden;56.92910003662109;14.727999687194824;VXO;SWE;547054174235.876;SE
2032.0;Pajala;Sweden;67.24559783935547;23.06889915466309;PJA;SWE;547054174235.876;SE
148334.0;Badajoz;Spain;38.891300201416016;-6.8213300704956055;BJZ;ESP;1276962685648.25;ES
150672;Nimes;France;43.75740051269531;4.4163498878479;FNI;FRA;2639008701648.26;FR
124770;Leon;Spain;42.5890007019043;-5.65556001663208;LEN;ESP;1276962685648.25;ES
28337.0;Rodez;France;44.407901763916016;2.4826700687408447;RDZ;FRA;2639008701648.26;FR
112490.0;Satu Mare;Romania;47.70330047607422;22.88570022583008;SUJ;ROU;251362040527.804;RO
4091.0;Satu Mare;Romania;47.70330047607422;22.88570022583008;SUJ;ROU;251362040527.804;RO
102441;Satu Mare;Romania;47.70330047607422;22.88570022583008;SUJ;ROU;251362040527.804;RO
2017.0;Satu Mare;Romania;47.70330047607422;22.88570022583008;SUJ;ROU;251362040527.804;RO
26364.0;Viseu;Portugal;40.725498;-7.88899;VSE;PRT;229031860520.777;PT
55980.0;Cuneo;Italy;44.547001;7.62322;CUF;ITA;1896755301518.14;IT
110706.0;Perpignan;France;42.74039840698242;2.8706700801849365;PGF;FRA;2639008701648.26;FR
7260;ST MARY\'S;United Kingdom;49.91329956054688;-6.291669845581055;ISC;GBR;2704609160088.15;GB
182455.0;Reggio Calabria;Italy;38.071201;15.6516;REG;ITA;1896755301518.14;IT
25878.0;Dole;France;47.042686;5.435063;DLE;FRA;2639008701648.26;FR
77266.0;Joensuu;Finland;62.662899017334006;29.607500076294;JOE;FIN;271891788362.647;FI
36498.0;Kajaani;Finland;64.285499572754;27.692399978638;KAJ;FIN;271891788362.647;FI
22641.0;Kemi;Finland;65.778701782227;24.582099914551;KEM;FIN;271891788362.647;FI
6450;Kruunupyy;Finland;63.721199035645;23.143100738525;KOK;FIN;271891788362.647;FI
209648.0;Oulu;Finland;64.930099487305;25.354600906372;OUL;FIN;271891788362.647;FI
41001.0;Bastia;France;42.55270004272461;9.48373031616211;BIA;FRA;2639008701648.26;FR
5477.0;Calvi;France;42.52444439999999;8.793055599999999;CLY;FRA;2639008701648.26;FR
1438.0;Figari;France;41.5005989074707;9.097780227661133;FSC;FRA;2639008701648.26;FR
47400;Brive;France;45.039722;1.485556;BVE;FRA;2639008701648.26;FR
47275.0;Castres;France;43.55630111694336;2.289180040359497;DCM;FRA;2639008701648.26;FR
18900;Le Puy;France;45.0806999206543;3.7628901004791264;LPY;FRA;2639008701648.26;FR
63849.0;Quimper;France;47.97499847412109;-4.167789936065674;UIP;FRA;2639008701648.26;FR
56371;Kavala;Greece;40.91329956054688;24.619199752807614;KVA;GRC;188925995936.807;GR
96848.0;Osijek;Croatia;45.46269989013672;18.810199737548828;OSI;HRV;57472012426.6853;HR
968502;Dnepropetrovsk;Ukraine;48.357200622558594;35.100601196289055;DNK;UKR;156617861448.576;UA
67940;St.-nazaire;France;47.3105556;-2.1566667;SNR;FRA;2639008701648.26;FR
238196.0;Ivano-Frankivsk;Ukraine;48.88420104980469;24.68610000610352;IFO;UKR;156617861448.576;UA
948;Berlevag;Norway;70.871399;29.034201;BVG;NOR;362198318435.26;NO
365;Hasvik;Norway;70.486701965332;22.139699935913;HAA;NOR;362198318435.26;NO
2480;Honningsvag;Norway;71.009696960449;25.983600616455004;HVG;NOR;362198318435.26;NO
860;Sorkjosen;Norway;69.786796569824;20.959400177002;SOJ;NOR;362198318435.26;NO
1875.0;Vardø;Norway;70.355400085449;31.044900894165;VAW;NOR;362198318435.26;NO
5064.0;Vadsø;Norway;70.065299987793;29.844699859619;VDS;NOR;362198318435.26;NO
4990;Andoya;Norway;69.292503356934;16.144199371338;ANX;NOR;362198318435.26;NO
11448.0;Hammerfest;Norway;70.67970275878899;23.668600082397;HFT;NOR;362198318435.26;NO
3367.0;Stokmarknes;Norway;68.578826904297;15.033416748047;SKN;NOR;362198318435.26;NO
2210;Batsfjord;Norway;70.60050201416;29.691400527954;BJF;NOR;362198318435.26;NO
779.0;Mehamn;Norway;71.02970123291;27.826700210571;MEH;NOR;362198318435.26;NO
3556.0;Leknes;Norway;68.152496337891;13.609399795532;LKN;NOR;362198318435.26;NO
0.0;Leknes;Norway;68.152496337891;13.609399795532;LKN;NOR;362198318435.26;NO
0.0;Røst;Norway;67.527801513672;12.103300094604002;RET;NOR;362198318435.26;NO
4720.0;Svolvær;Norway;68.243301391602;14.669199943542;SVJ;NOR;362198318435.26;NO
4065.0;Lampedusa;Italy;35.497898;Dec.81;LMP;ITA;1896755301518.14;IT
8449;Gallivare;Sweden;67.13240051269531;20.814599990844727;GEV;SWE;547054174235.876;SE
57812;Alexandroupolis;Greece;40.855899810791016;25.95630073547364;AXD;GRC;188925995936.807;GR
100000;Kerkyra/corfu;Greece;39.601898193359375;19.911699295043945;CFU;GRC;188925995936.807;GR
108640;Chania;Greece;35.531700134277344;24.14970016479492;CHQ;GRC;188925995936.807;GR
35800;Keffallinia;Greece;38.12009811401367;20.5004997253418;EFL;GRC;188925995936.807;GR
65600;Ioannina;Greece;39.6963996887207;20.82250022888184;IOA;GRC;188925995936.807;GR
8423;Ikaria;Greece;37.6827011108;26.3470993042;JIK;GRC;188925995936.807;GR
23953.0;Chios;Greece;38.34320068359375;26.14060020446777;JKH;GRC;188925995936.807;GR
12300;Kalymnos;Greece;36.9632987976;26.9405994415;JKL;GRC;188925995936.807;GR
3783.0;Mykonos;Greece;37.43510055541992;25.348100662231445;JMK;GRC;188925995936.807;GR
8707.0;Sitia;Greece;35.21609878540039;26.101299285888672;JSH;GRC;188925995936.807;GR
21500;Syros Island;Greece;37.4227981567;24.9508991241;JSY;GRC;188925995936.807;GR
15500;Thira;Greece;36.39920043945313;25.47929954528809;JTR;GRC;188925995936.807;GR
19244.0;Kos;Greece;36.79330062866211;27.09169960021973;KGS;GRC;188925995936.807;GR
3354;Kithira;Greece;36.2742996216;23.0170001984;KIT;GRC;188925995936.807;GR
17262;Limnos;Greece;39.917098999;25.236299514799995;LXS;GRC;188925995936.807;GR
114880;Mytilini;Greece;39.0567016602;26.5983009338;MJT;GRC;188925995936.807;GR
4900;Milos;Greece;36.696899;24.4769;MLO;GRC;188925995936.807;GR
19000;Preveza;Greece;38.92549896240234;20.765300750732425;PVK;GRC;188925995936.807;GR
124850;Rhodos;Greece;36.40539932250977;28.086200714111328;RHO;GRC;188925995936.807;GR
2994;Skiros;Greece;38.9676017761;24.4871997833;SKU;GRC;188925995936.807;GR
1885.0;Samos;Greece;37.68999862670898;26.911699295043945;SMI;GRC;188925995936.807;GR
11541.0;Zakynthos;Greece;37.7509;20.8843;ZTH;GRC;188925995936.807;GR
3572.0;Vilhelmina;Sweden;64.5791015625;16.833599090576172;VHM;SWE;547054174235.876;SE
3455.0;Pantelleria;Italy;36.816502;Nov.89;PNL;ITA;1896755301518.14;IT
475;Colonsay;United Kingdom;56.05749893189999;-6.243060112;CSA;GBR;2704609160088.15;GB
250;North Connel;United Kingdom;56.4635009765625;-5.399670124053955;OBN;GBR;2704609160088.15;GB
17001.0;Vila Real;Portugal;41.2743;-7.72047;VRL;PRT;229031860520.777;PT
122853;Reykjavik;Iceland;64.1299972534;-21.9405994415;RKV;ISL;21694674809.9321;IS
108622.0;Rijeka;Croatia;45.21689987182617;14.570300102233888;RJK;HRV;57472012426.6853;HR
262968;Land's End;United Kingdom;50.102798;-5.67056;LEQ;GBR;2704609160088.15;GB
65;Fair Isle;United Kingdom;59.53580093383789;-1.628059983253479;FIE;GBR;2704609160088.15;GB
7040.0;Lerwick;United Kingdom;60.192199707;-1.24361002445;LWK;GBR;2704609160088.15;GB
741636.0;Amsterdam;Netherlands;52.308601;4.76389;AMS;NLD;909793466661.481;NL
1153615.0;Copenhagen;Denmark;55.58560180664063;12.131400108337402;RKE;DNK;355222449505.211;DK
13535.0;Biggin Hill;United Kingdom;51.33079910279999;0.0324999988079;BQH;GBR;2704609160088.15;GB
59902.0;Farnborough;United Kingdom;51.2757987976;-0.776332974434;FAB;GBR;2704609160088.15;GB
9033.0;Farnborough;United Kingdom;51.2757987976;-0.776332974434;FAB;GBR;2704609160088.15;GB
102.0;Farnborough;United Kingdom;51.2757987976;-0.776332974434;FAB;GBR;2704609160088.15;GB
2154.0;Farnborough;United Kingdom;51.2757987976;-0.776332974434;FAB;GBR;2704609160088.15;GB
2138551.0;Paris;France;48.96939849853516;2.441390037536621;LBG;FRA;2639008701648.26;FR
202578.0;Çorlu;Turkey;41.13819885253906;27.91909980773925;TEQ;TUR;720289368333.191;TR
2138551.0;Paris;France;49.012798;Feb.55;CDG;FRA;2639008701648.26;FR
427236.0;Bryansk;Russia;53.214199;34.176399;BZK;RUS;1489362488439.76;RU
279190.0;Petrozavodsk;Russia;61.88520050048828;34.15470123291016;PES;RUS;1489362488439.76;RU
290000;Tambow;Russia;52.806098937988;41.482799530029;TBW;RUS;1489362488439.76;RU
448733.0;Kursk;Russia;51.7505989074707;36.29560089111328;URS;RUS;1489362488439.76;RU
2000;Grímsey;Iceland;66.5458;-18.0173;GRY;ISL;21694674809.9321;IS
2000;Vopnafjörður;Iceland;65.72059631347656;-14.850600242614744;VPN;ISL;21694674809.9321;IS
107436.0;Bolzano;Italy;46.460201;Nov.64;BZO;ITA;1896755301518.14;IT
74545.0;Cannes;France;43.542;6.95348;CEQ;FRA;2639008701648.26;FR
1702139.0;Warsaw;Poland;52.451099;20.6518;WMI;POL;599449188399.108;PL
244715.0;Braunschweig;Germany;52.319199;Oct.61;BWE;DEU;3889668895299.62;DE
79000;Kortrijk-vevelgem;Belgium;50.817199707;3.2047200202900004;KJK;BEL;525211810652.608;BE
460349.0;Murcia;Spain;37.803;-1.125;RMU;ESP;1276962685648.25;ES
2543.0;Sveg;Sweden;62.04779815673828;14.422900199890137;EVG;SWE;547054174235.876;SE
4869.0;Hagfors;Sweden;60.02009963989258;13.578900337219238;HFS;SWE;547054174235.876;SE
4419.0;Torsby;Sweden;60.1576004028;12.991299629199998;TYF;SWE;547054174235.876;SE
2243.0;Karpathos;Greece;35.4213981628418;27.145999908447266;AOK;GRC;188925995936.807;GR
1877155.0;Bucharest;Romania;44.50320053100586;26.10210037231445;BBU;ROU;251362040527.804;RO
126780;Cyclades Islands;Greece;37.0811004639;25.3680992126;JNX;GRC;188925995936.807;GR
6160;Skiathos;Greece;39.17710113525391;23.503700256347656;JSI;GRC;188925995936.807;GR
1330;Astypalaia;Greece;36.5798988342;26.3757991791;JTY;GRC;188925995936.807;GR
13387.0;Kastoria;Greece;40.4463005066;21.2821998596;KSO;GRC;188925995936.807;GR
42600;Kozani;Greece;40.28609848022461;21.84079933166504;KZI;GRC;188925995936.807;GR
7900;Leros;Greece;37.184898;26.800301;LRS;GRC;188925995936.807;GR
12000;Paros;Greece;37.020495;25.113195;PAS;GRC;188925995936.807;GR
6800;Nea Anghialos;Greece;39.21960067749024;22.794300079345703;VOL;GRC;188925995936.807;GR
305689.0;Craiova;Romania;44.31809997558594;23.88859939575196;CRA;ROU;251362040527.804;RO
116310;Tirgu Mures;Romania;46.46770095825195;24.41250038146973;TGM;ROU;251362040527.804;RO
200423.0;Brescia;Italy;45.428902;Oct.06;VBS;ITA;1896755301518.14;IT
147710.0;Dundee;United Kingdom;56.45249938964844;-3.025830030441284;DND;GBR;2704609160088.15;GB
59697;Chambery;France;45.63809967041016;5.880229949951173;CMF;FRA;2639008701648.26;FR
194501.0;Kassel;Germany;51.417273;9.384967;KSF;DEU;3889668895299.62;DE
29300;Sion;Switzerland;46.2196006775;7.326759815220001;SIR;CHE;739913619797.445;CH
217200;Luebeck;Germany;53.805400848400005;10.7192001343;LBC;DEU;3889668895299.62;DE
26000.0;Northolt;United Kingdom;51.5530014038;-0.418166995049;NHT;GBR;2704609160088.15;GB
34500;Skovde;Sweden;58.45640182495117;13.972700119018556;KVB;SWE;547054174235.876;SE
83491.0;Pori;Finland;61.46170043945301;21.799999237061;POR;FIN;271891788362.647;FI
2700.0;Samedan;Switzerland;46.53409957885742;9.884110450744627;SMV;CHE;739913619797.445;CH
1000;Værøy;Norway;67.654555;12.727257;VRY;NOR;362198318435.26;NO
120658.0;Ingolstadt;Germany;48.7156982421875;11.534000396728516;IGS;DEU;3889668895299.62;DE
13758;Siegerland;Germany;50.70769882202149;8.082969665527344;SGE;DEU;3889668895299.62;DE
198292.0;Parma;Italy;44.824501;Oct.64;PMF;ITA;1896755301518.14;IT
1800;Enontekio;Finland;68.36260223388699;23.424299240112;ENF;FIN;271891788362.647;FI
887500;Eskissehir;Turkey;39.809898;30.5194;AOE;TUR;720289368333.191;TR
42033.0;Ohrid;Macedonia;41.18;20.7423;OHD;MKD;12363580534.6811;MK
169065.0;Arad;Romania;46.17660140991211;21.261999130249023;ARW;ROU;251362040527.804;RO
76000;Beziers;France;43.32350158691406;3.353899955749512;BZR;FRA;2639008701648.26;FR
31320.0;Grottaglie;Italy;40.517502;17.4032;TAR;ITA;1896755301518.14;IT
22620;Portimao;Portugal;37.1493;-8.583960000000001;PRM;PRT;229031860520.777;PT
45300;Chalons;France;48.7733333333;4.206111111;XCR;FRA;2639008701648.26;FR
3255944.0;Madrid;Spain;40.49670028686523;-3.4458699226379395;TOJ;ESP;1276962685648.25;ES
50715.0;Gelendzhik;Russia;44.5820926295;38.0124807358;GDZ;RUS;1489362488439.76;RU
121631.0;Bern;Switzerland;46.914100647;7.4971499443099985;BRN;CHE;739913619797.445;CH
346893.0;Plovdiv;Bulgaria;42.067799;24.8508;PDV;BGR;70240275010.1964;BG
522969.0;Lyon;France;45.72719955444336;4.944270133972168;LYN;FRA;2639008701648.26;FR
34209;Zweibruecken;Germany;49.2094;7.40056;ZQW;DEU;3889668895299.62;DE
100229.0;Zonguldak;Turkey;41.506401062;32.0886001587;ONQ;TUR;720289368333.191;TR
259196.0;Augsburg;Germany;48.425278000000006;10.931667;AGB;DEU;3889668895299.62;DE
281205;Bingol;Turkey;38.8592605591;40.5959625244;BGG;TUR;720289368333.191;TR
540622;Canakkale;Turkey;40.1376991272;26.4267997742;CKZ;TUR;720289368333.191;TR
1200000;Balikesir Korfez;Turkey;39.554599762;27.0137996674;EDO;TUR;720289368333.191;TR
114034.0;Siirt;Turkey;37.97890090942383;41.84040069580078;SXZ;TUR;720289368333.191;TR
2140;Alderney;Guernsey;49.706104;-2.21472;ACI;GGY;3465000000;GG
53580;La Roche-sur-yon;France;46.70190048217773;-1.3786300420761108;EDM;FRA;2639008701648.26;FR
12602.0;Mora;Sweden;60.957901;14.5114;MXX;SWE;547054174235.876;SE
10381222.0;Moscow;Russia;55.511667;37.507222;OSF;RUS;1489362488439.76;RU
171380.0;Oxford;United Kingdom;51.8368988037;-1.32000005245;OXF;GBR;2704609160088.15;GB
88520.0;Pardubice;Czech Republic;50.01340103149414;15.73859977722168;PED;CZE;245974558654.043;CZ
21090;Villacoublay;France;48.7741667;2.1916667000000003;VIY;FRA;2639008701648.26;FR
